Nombre,Plataforma,Editorial,Genero,Año,Region,Ventas
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,Misc,2005,NorteAmerica,0.17
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,Misc,2005,Otros,0
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005,Europa,0.04
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005,Japon,0.03
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.37
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005,Otros,0.04
Death Jr.,PSP,Konami Digital Entertainment,Platform,2005,Europa,0
Death Jr.,PSP,Konami Digital Entertainment,Platform,2005,Japon,0
Death Jr.,PSP,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.17
Death Jr.,PSP,Konami Digital Entertainment,Platform,2005,Otros,0.01
Frogger: Ancient Shadow,GC,Konami Digital Entertainment,Platform,2005,Europa,0.01
Frogger: Ancient Shadow,GC,Konami Digital Entertainment,Platform,2005,Japon,0
Frogger: Ancient Shadow,GC,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.04
Frogger: Ancient Shadow,GC,Konami Digital Entertainment,Platform,2005,Otros,0
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,Platform,2005,Europa,0.04
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,Platform,2005,Japon,0
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.05
Frogger: Ancient Shadow,PS2,Konami Digital Entertainment,Platform,2005,Otros,0.01
Frogger: Ancient Shadow,XB,Konami Digital Entertainment,Platform,2005,Europa,0.01
Frogger: Ancient Shadow,XB,Konami Digital Entertainment,Platform,2005,Japon,0
Frogger: Ancient Shadow,XB,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.02
Frogger: Ancient Shadow,XB,Konami Digital Entertainment,Platform,2005,Otros,0
Frogger: Helmet Chaos,DS,Konami Digital Entertainment,Platform,2005,Europa,0
Frogger: Helmet Chaos,DS,Konami Digital Entertainment,Platform,2005,Japon,0
Frogger: Helmet Chaos,DS,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.06
Frogger: Helmet Chaos,DS,Konami Digital Entertainment,Platform,2005,Otros,0
Frogger: Helmet Chaos,PSP,Konami Digital Entertainment,Platform,2005,Europa,0
Frogger: Helmet Chaos,PSP,Konami Digital Entertainment,Platform,2005,Japon,0
Frogger: Helmet Chaos,PSP,Konami Digital Entertainment,Platform,2005,NorteAmerica,0.1
Frogger: Helmet Chaos,PSP,Konami Digital Entertainment,Platform,2005,Otros,0.01
Enthusia Professional Racing,PS2,Konami Digital Entertainment,Racing,2005,Europa,0.06
Enthusia Professional Racing,PS2,Konami Digital Entertainment,Racing,2005,Japon,0
Enthusia Professional Racing,PS2,Konami Digital Entertainment,Racing,2005,NorteAmerica,0.07
Enthusia Professional Racing,PS2,Konami Digital Entertainment,Racing,2005,Otros,0.02
Street Supremacy,PSP,Konami Digital Entertainment,Racing,2005,Europa,0
Street Supremacy,PSP,Konami Digital Entertainment,Racing,2005,Japon,0
Street Supremacy,PSP,Konami Digital Entertainment,Racing,2005,NorteAmerica,0.03
Street Supremacy,PSP,Konami Digital Entertainment,Racing,2005,Otros,0
Shonen Jump's Shaman King: Master of Spirits 2,GBA,Konami Digital Entertainment,Role-Playing,2005,Europa,0.01
Shonen Jump's Shaman King: Master of Spirits 2,GBA,Konami Digital Entertainment,Role-Playing,2005,Japon,0
Shonen Jump's Shaman King: Master of Spirits 2,GBA,Konami Digital Entertainment,Role-Playing,2005,NorteAmerica,0.01
Shonen Jump's Shaman King: Master of Spirits 2,GBA,Konami Digital Entertainment,Role-Playing,2005,Otros,0
Tao Adventure: Curse Demon,DS,Konami Digital Entertainment,Role-Playing,2005,Europa,0
Tao Adventure: Curse Demon,DS,Konami Digital Entertainment,Role-Playing,2005,Japon,0
Tao Adventure: Curse Demon,DS,Konami Digital Entertainment,Role-Playing,2005,NorteAmerica,0.03
Tao Adventure: Curse Demon,DS,Konami Digital Entertainment,Role-Playing,2005,Otros,0
Ys: The Ark of Napishtim,PS2,Konami Digital Entertainment,Role-Playing,2005,Europa,0.05
Ys: The Ark of Napishtim,PS2,Konami Digital Entertainment,Role-Playing,2005,Japon,0
Ys: The Ark of Napishtim,PS2,Konami Digital Entertainment,Role-Playing,2005,NorteAmerica,0.07
Ys: The Ark of Napishtim,PS2,Konami Digital Entertainment,Role-Playing,2005,Otros,0.02
Coded Arms,PSP,Konami Digital Entertainment,Shooter,2005,Europa,0.29
Coded Arms,PSP,Konami Digital Entertainment,Shooter,2005,Japon,0
Coded Arms,PSP,Konami Digital Entertainment,Shooter,2005,NorteAmerica,0.28
Coded Arms,PSP,Konami Digital Entertainment,Shooter,2005,Otros,0.18
Dragon Booster,DS,Konami Digital Entertainment,Shooter,2005,Europa,0
Dragon Booster,DS,Konami Digital Entertainment,Shooter,2005,Japon,0
Dragon Booster,DS,Konami Digital Entertainment,Shooter,2005,NorteAmerica,0.02
Dragon Booster,DS,Konami Digital Entertainment,Shooter,2005,Otros,0
Winx Club,GBA,Konami Digital Entertainment,Shooter,2005,Europa,0.02
Winx Club,GBA,Konami Digital Entertainment,Shooter,2005,Japon,0
Winx Club,GBA,Konami Digital Entertainment,Shooter,2005,NorteAmerica,0.05
Winx Club,GBA,Konami Digital Entertainment,Shooter,2005,Otros,0
Dance Dance Revolution Extreme 2,PS2,Konami Digital Entertainment,Simulation,2005,Europa,0.04
Dance Dance Revolution Extreme 2,PS2,Konami Digital Entertainment,Simulation,2005,Japon,0
Dance Dance Revolution Extreme 2,PS2,Konami Digital Entertainment,Simulation,2005,NorteAmerica,0.95
Dance Dance Revolution Extreme 2,PS2,Konami Digital Entertainment,Simulation,2005,Otros,0.16
Dance Dance Revolution Ultramix 3,XB,Konami Digital Entertainment,Simulation,2005,Europa,0.08
Dance Dance Revolution Ultramix 3,XB,Konami Digital Entertainment,Simulation,2005,Japon,0
Dance Dance Revolution Ultramix 3,XB,Konami Digital Entertainment,Simulation,2005,NorteAmerica,0.28
Dance Dance Revolution Ultramix 3,XB,Konami Digital Entertainment,Simulation,2005,Otros,0.01
S.L.A.I.: Steel Lancer Arena International,PS2,Konami Digital Entertainment,Simulation,2005,Europa,0.01
S.L.A.I.: Steel Lancer Arena International,PS2,Konami Digital Entertainment,Simulation,2005,Japon,0
S.L.A.I.: Steel Lancer Arena International,PS2,Konami Digital Entertainment,Simulation,2005,NorteAmerica,0.01
S.L.A.I.: Steel Lancer Arena International,PS2,Konami Digital Entertainment,Simulation,2005,Otros,0
Jikkyou Powerful Pro Yakyuu 12,GC,Konami Digital Entertainment,Sports,2005,Europa,0
Jikkyou Powerful Pro Yakyuu 12,GC,Konami Digital Entertainment,Sports,2005,Japon,0.08
Jikkyou Powerful Pro Yakyuu 12,GC,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Jikkyou Powerful Pro Yakyuu 12,GC,Konami Digital Entertainment,Sports,2005,Otros,0
Jikkyou Powerful Pro Yakyuu 12,PS2,Konami Digital Entertainment,Sports,2005,Europa,0
Jikkyou Powerful Pro Yakyuu 12,PS2,Konami Digital Entertainment,Sports,2005,Japon,0.45
Jikkyou Powerful Pro Yakyuu 12,PS2,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Jikkyou Powerful Pro Yakyuu 12,PS2,Konami Digital Entertainment,Sports,2005,Otros,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami Digital Entertainment,Sports,2005,Europa,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami Digital Entertainment,Sports,2005,Japon,0.02
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami Digital Entertainment,Sports,2005,Otros,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,Konami Digital Entertainment,Sports,2005,Europa,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,Konami Digital Entertainment,Sports,2005,Japon,0.11
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,Konami Digital Entertainment,Sports,2005,Otros,0
J-League Winning Eleven 9: Asia Championship,PS2,Konami Digital Entertainment,Sports,2005,Europa,0
J-League Winning Eleven 9: Asia Championship,PS2,Konami Digital Entertainment,Sports,2005,Japon,0.11
J-League Winning Eleven 9: Asia Championship,PS2,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
J-League Winning Eleven 9: Asia Championship,PS2,Konami Digital Entertainment,Sports,2005,Otros,0
Power Pocket Koushien,DS,Konami Digital Entertainment,Sports,2005,Europa,0
Power Pocket Koushien,DS,Konami Digital Entertainment,Sports,2005,Japon,0.1
Power Pocket Koushien,DS,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Power Pocket Koushien,DS,Konami Digital Entertainment,Sports,2005,Otros,0
Power Pro Kun Pocket 8,DS,Konami Digital Entertainment,Sports,2005,Europa,0
Power Pro Kun Pocket 8,DS,Konami Digital Entertainment,Sports,2005,Japon,0.14
Power Pro Kun Pocket 8,DS,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
Power Pro Kun Pocket 8,DS,Konami Digital Entertainment,Sports,2005,Otros,0
World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,Sports,2005,Europa,0
World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,Sports,2005,Japon,0.47
World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,Sports,2005,NorteAmerica,0
World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,Sports,2005,Otros,0
World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,Sports,2005,Europa,2.26
World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,Sports,2005,Japon,0.9
World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,Sports,2005,NorteAmerica,0.12
World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,Sports,2005,Otros,0.77
World Soccer Winning Eleven 9,XB,Konami Digital Entertainment,Sports,2005,Europa,0.33
World Soccer Winning Eleven 9,XB,Konami Digital Entertainment,Sports,2005,Japon,0.02
World Soccer Winning Eleven 9,XB,Konami Digital Entertainment,Sports,2005,NorteAmerica,0.06
World Soccer Winning Eleven 9,XB,Konami Digital Entertainment,Sports,2005,Otros,0.03
World Soccer Winning Eleven 9 (JP & Others sales),PSP,Konami Digital Entertainment,Sports,2005,Europa,0.88
World Soccer Winning Eleven 9 (JP & Others sales),PSP,Konami Digital Entertainment,Sports,2005,Japon,0.31
World Soccer Winning Eleven 9 (JP & Others sales),PSP,Konami Digital Entertainment,Sports,2005,NorteAmerica,0.01
World Soccer Winning Eleven 9 (JP & Others sales),PSP,Konami Digital Entertainment,Sports,2005,Otros,0
World Soccer Winning Eleven 9 (US sales),PSP,Konami Digital Entertainment,Sports,2005,Europa,0
World Soccer Winning Eleven 9 (US sales),PSP,Konami Digital Entertainment,Sports,2005,Japon,0
World Soccer Winning Eleven 9 (US sales),PSP,Konami Digital Entertainment,Sports,2005,NorteAmerica,0.05
World Soccer Winning Eleven 9 (US sales),PSP,Konami Digital Entertainment,Sports,2005,Otros,0
Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,Strategy,2005,Europa,0.01
Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,Strategy,2005,Japon,0.05
Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,Strategy,2005,NorteAmerica,0.11
Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,Strategy,2005,Otros,0.01
Suikoden Tactics,PS2,Konami Digital Entertainment,Strategy,2005,Europa,0.05
Suikoden Tactics,PS2,Konami Digital Entertainment,Strategy,2005,Japon,0.07
Suikoden Tactics,PS2,Konami Digital Entertainment,Strategy,2005,NorteAmerica,0.06
Suikoden Tactics,PS2,Konami Digital Entertainment,Strategy,2005,Otros,0.02
Mercenaries: Playground of Destruction,PS2,LucasArts,Action,2005,Europa,0.02
Mercenaries: Playground of Destruction,PS2,LucasArts,Action,2005,Japon,0
Mercenaries: Playground of Destruction,PS2,LucasArts,Action,2005,NorteAmerica,0.64
Mercenaries: Playground of Destruction,PS2,LucasArts,Action,2005,Otros,0.1
Mercenaries: Playground of Destruction,XB,LucasArts,Action,2005,Europa,0.11
Mercenaries: Playground of Destruction,XB,LucasArts,Action,2005,Japon,0
Mercenaries: Playground of Destruction,XB,LucasArts,Action,2005,NorteAmerica,0.54
Mercenaries: Playground of Destruction,XB,LucasArts,Action,2005,Otros,0.03
Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,Action,2005,Europa,1.39
Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,Action,2005,Japon,0.03
Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,Action,2005,NorteAmerica,1.47
Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,Action,2005,Otros,0.43
Star Wars Knights of the Old Republic II: The Sith Lords,PC,LucasArts,Role-Playing,2005,Europa,0.04
Star Wars Knights of the Old Republic II: The Sith Lords,PC,LucasArts,Role-Playing,2005,Japon,0
Star Wars Knights of the Old Republic II: The Sith Lords,PC,LucasArts,Role-Playing,2005,NorteAmerica,0.01
Star Wars Knights of the Old Republic II: The Sith Lords,PC,LucasArts,Role-Playing,2005,Otros,0.01
Star Wars: Battlefront II,PC,LucasArts,Shooter,2005,Europa,0.13
Star Wars: Battlefront II,PC,LucasArts,Shooter,2005,Japon,0
Star Wars: Battlefront II,PC,LucasArts,Shooter,2005,NorteAmerica,0.02
Star Wars: Battlefront II,PC,LucasArts,Shooter,2005,Otros,0.03
Star Wars: Battlefront II,PS2,LucasArts,Shooter,2005,Europa,1.02
Star Wars: Battlefront II,PS2,LucasArts,Shooter,2005,Japon,0.03
Star Wars: Battlefront II,PS2,LucasArts,Shooter,2005,NorteAmerica,2.18
Star Wars: Battlefront II,PS2,LucasArts,Shooter,2005,Otros,0.37
Star Wars: Battlefront II,PSP,LucasArts,Shooter,2005,Europa,0.06
Star Wars: Battlefront II,PSP,LucasArts,Shooter,2005,Japon,0.01
Star Wars: Battlefront II,PSP,LucasArts,Shooter,2005,NorteAmerica,1.05
Star Wars: Battlefront II,PSP,LucasArts,Shooter,2005,Otros,0.11
Star Wars: Republic Commando,PC,LucasArts,Shooter,2005,Europa,0.04
Star Wars: Republic Commando,PC,LucasArts,Shooter,2005,Japon,0
Star Wars: Republic Commando,PC,LucasArts,Shooter,2005,NorteAmerica,0
Star Wars: Republic Commando,PC,LucasArts,Shooter,2005,Otros,0.01
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,Majesco Entertainment,Misc,2005,Europa,0.01
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,Majesco Entertainment,Misc,2005,Japon,0
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,Majesco Entertainment,Misc,2005,NorteAmerica,0.02
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,Majesco Entertainment,Misc,2005,Otros,0
Golden Nugget Casino DS,DS,Majesco Entertainment,Misc,2005,Europa,0
Golden Nugget Casino DS,DS,Majesco Entertainment,Misc,2005,Japon,0
Golden Nugget Casino DS,DS,Majesco Entertainment,Misc,2005,NorteAmerica,0.02
Golden Nugget Casino DS,DS,Majesco Entertainment,Misc,2005,Otros,0
Texas Hold 'Em Poker DS,DS,Majesco Entertainment,Misc,2005,Europa,0
Texas Hold 'Em Poker DS,DS,Majesco Entertainment,Misc,2005,Japon,0
Texas Hold 'Em Poker DS,DS,Majesco Entertainment,Misc,2005,NorteAmerica,0.03
Texas Hold 'Em Poker DS,DS,Majesco Entertainment,Misc,2005,Otros,0
Psychonauts,PS2,Majesco Entertainment,Platform,2005,Europa,0.04
Psychonauts,PS2,Majesco Entertainment,Platform,2005,Japon,0
Psychonauts,PS2,Majesco Entertainment,Platform,2005,NorteAmerica,0.05
Psychonauts,PS2,Majesco Entertainment,Platform,2005,Otros,0.01
ATV: Quad Frenzy,DS,Majesco Entertainment,Racing,2005,Europa,0
ATV: Quad Frenzy,DS,Majesco Entertainment,Racing,2005,Japon,0
ATV: Quad Frenzy,DS,Majesco Entertainment,Racing,2005,NorteAmerica,0.1
ATV: Quad Frenzy,DS,Majesco Entertainment,Racing,2005,Otros,0.01
Monster Trucks DS,DS,Majesco Entertainment,Racing,2005,Europa,0
Monster Trucks DS,DS,Majesco Entertainment,Racing,2005,Japon,0
Monster Trucks DS,DS,Majesco Entertainment,Racing,2005,NorteAmerica,0.07
Monster Trucks DS,DS,Majesco Entertainment,Racing,2005,Otros,0.01
Nanostray,DS,Majesco Entertainment,Shooter,2005,Europa,0
Nanostray,DS,Majesco Entertainment,Shooter,2005,Japon,0
Nanostray,DS,Majesco Entertainment,Shooter,2005,NorteAmerica,0.05
Nanostray,DS,Majesco Entertainment,Shooter,2005,Otros,0
Raze's Hell,XB,Majesco Entertainment,Shooter,2005,Europa,0.01
Raze's Hell,XB,Majesco Entertainment,Shooter,2005,Japon,0
Raze's Hell,XB,Majesco Entertainment,Shooter,2005,NorteAmerica,0.04
Raze's Hell,XB,Majesco Entertainment,Shooter,2005,Otros,0
Super Black Bass Fishing,DS,Majesco Entertainment,Sports,2005,Europa,0
Super Black Bass Fishing,DS,Majesco Entertainment,Sports,2005,Japon,0
Super Black Bass Fishing,DS,Majesco Entertainment,Sports,2005,NorteAmerica,0.04
Super Black Bass Fishing,DS,Majesco Entertainment,Sports,2005,Otros,0
Dino Master: Dig Discover Duel,DS,Majesco Entertainment,Strategy,2005,Europa,0
Dino Master: Dig Discover Duel,DS,Majesco Entertainment,Strategy,2005,Japon,0
Dino Master: Dig Discover Duel,DS,Majesco Entertainment,Strategy,2005,NorteAmerica,0.06
Dino Master: Dig Discover Duel,DS,Majesco Entertainment,Strategy,2005,Otros,0
Harvest Moon DS Cute (jp sales),DS,Marvelous Interactive,Simulation,2005,Europa,0
Harvest Moon DS Cute (jp sales),DS,Marvelous Interactive,Simulation,2005,Japon,0.1
Harvest Moon DS Cute (jp sales),DS,Marvelous Interactive,Simulation,2005,NorteAmerica,0
Harvest Moon DS Cute (jp sales),DS,Marvelous Interactive,Simulation,2005,Otros,0
Harvest Moon DS Cute (US sales),DS,Marvelous Interactive,Simulation,2005,Europa,0
Harvest Moon DS Cute (US sales),DS,Marvelous Interactive,Simulation,2005,Japon,0
Harvest Moon DS Cute (US sales),DS,Marvelous Interactive,Simulation,2005,NorteAmerica,0.3
Harvest Moon DS Cute (US sales),DS,Marvelous Interactive,Simulation,2005,Otros,0
Harvest Moon: Boy & Girl,PSP,Marvelous Interactive,Simulation,2005,Europa,0
Harvest Moon: Boy & Girl,PSP,Marvelous Interactive,Simulation,2005,Japon,0
Harvest Moon: Boy & Girl,PSP,Marvelous Interactive,Simulation,2005,NorteAmerica,0.08
Harvest Moon: Boy & Girl,PSP,Marvelous Interactive,Simulation,2005,Otros,0.01
Pump It Up: Exceed,PS2,Mastiff,Misc,2005,Europa,0.02
Pump It Up: Exceed,PS2,Mastiff,Misc,2005,Japon,0
Pump It Up: Exceed,PS2,Mastiff,Misc,2005,NorteAmerica,0.03
Pump It Up: Exceed,PS2,Mastiff,Misc,2005,Otros,0.01
Pump It Up: Exceed,XB,Mastiff,Misc,2005,Europa,0
Pump It Up: Exceed,XB,Mastiff,Misc,2005,Japon,0
Pump It Up: Exceed,XB,Mastiff,Misc,2005,NorteAmerica,0.01
Pump It Up: Exceed,XB,Mastiff,Misc,2005,Otros,0
Sniper Elite,PC,MC2 Entertainment,Shooter,2005,Europa,0.01
Sniper Elite,PC,MC2 Entertainment,Shooter,2005,Japon,0
Sniper Elite,PC,MC2 Entertainment,Shooter,2005,NorteAmerica,0
Sniper Elite,PC,MC2 Entertainment,Shooter,2005,Otros,0
Still Life,XB,Microids,Adventure,2005,Europa,0.02
Still Life,XB,Microids,Adventure,2005,Japon,0
Still Life,XB,Microids,Adventure,2005,NorteAmerica,0.05
Still Life,XB,Microids,Adventure,2005,Otros,0
Kameo: Elements of Power,X360,Microsoft Game Studios,Action,2005,Europa,0.03
Kameo: Elements of Power,X360,Microsoft Game Studios,Action,2005,Japon,0
Kameo: Elements of Power,X360,Microsoft Game Studios,Action,2005,NorteAmerica,0.28
Kameo: Elements of Power,X360,Microsoft Game Studios,Action,2005,Otros,0.03
Ninja Gaiden Black,XB,Microsoft Game Studios,Action,2005,Europa,0.02
Ninja Gaiden Black,XB,Microsoft Game Studios,Action,2005,Japon,0
Ninja Gaiden Black,XB,Microsoft Game Studios,Action,2005,NorteAmerica,0.07
Ninja Gaiden Black,XB,Microsoft Game Studios,Action,2005,Otros,0
Conker: Live And Reloaded,XB,Microsoft Game Studios,Adventure,2005,Europa,0.2
Conker: Live And Reloaded,XB,Microsoft Game Studios,Adventure,2005,Japon,0
Conker: Live And Reloaded,XB,Microsoft Game Studios,Adventure,2005,NorteAmerica,0.49
Conker: Live And Reloaded,XB,Microsoft Game Studios,Adventure,2005,Otros,0.02
Tecmo Classic Arcade,XB,Microsoft Game Studios,Misc,2005,Europa,0.01
Tecmo Classic Arcade,XB,Microsoft Game Studios,Misc,2005,Japon,0
Tecmo Classic Arcade,XB,Microsoft Game Studios,Misc,2005,NorteAmerica,0.05
Tecmo Classic Arcade,XB,Microsoft Game Studios,Misc,2005,Otros,0
Tork: Prehistoric Punk,XB,Microsoft Game Studios,Platform,2005,Europa,0.01
Tork: Prehistoric Punk,XB,Microsoft Game Studios,Platform,2005,Japon,0
Tork: Prehistoric Punk,XB,Microsoft Game Studios,Platform,2005,NorteAmerica,0.02
Tork: Prehistoric Punk,XB,Microsoft Game Studios,Platform,2005,Otros,0
Forza Motorsport,XB,Microsoft Game Studios,Racing,2005,Europa,0.51
Forza Motorsport,XB,Microsoft Game Studios,Racing,2005,Japon,0
Forza Motorsport,XB,Microsoft Game Studios,Racing,2005,NorteAmerica,0.52
Forza Motorsport,XB,Microsoft Game Studios,Racing,2005,Otros,0.02
PGR3 - Project Gotham Racing 3,X360,Microsoft Game Studios,Racing,2005,Europa,0.03
PGR3 - Project Gotham Racing 3,X360,Microsoft Game Studios,Racing,2005,Japon,0.03
PGR3 - Project Gotham Racing 3,X360,Microsoft Game Studios,Racing,2005,NorteAmerica,0.49
PGR3 - Project Gotham Racing 3,X360,Microsoft Game Studios,Racing,2005,Otros,0.05
Dungeon Siege II,PC,Microsoft Game Studios,Role-Playing,2005,Europa,0.02
Dungeon Siege II,PC,Microsoft Game Studios,Role-Playing,2005,Japon,0
Dungeon Siege II,PC,Microsoft Game Studios,Role-Playing,2005,NorteAmerica,0
Dungeon Siege II,PC,Microsoft Game Studios,Role-Playing,2005,Otros,0
Fable: The Lost Chapters,PC,Microsoft Game Studios,Role-Playing,2005,Europa,0.05
Fable: The Lost Chapters,PC,Microsoft Game Studios,Role-Playing,2005,Japon,0
Fable: The Lost Chapters,PC,Microsoft Game Studios,Role-Playing,2005,NorteAmerica,0.01
Fable: The Lost Chapters,PC,Microsoft Game Studios,Role-Playing,2005,Otros,0.01
Jade Empire,XB,Microsoft Game Studios,Role-Playing,2005,Europa,0.19
Jade Empire,XB,Microsoft Game Studios,Role-Playing,2005,Japon,0
Jade Empire,XB,Microsoft Game Studios,Role-Playing,2005,NorteAmerica,0.48
Jade Empire,XB,Microsoft Game Studios,Role-Playing,2005,Otros,0.03
Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,Shooter,2005,Europa,0.13
Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,Shooter,2005,Japon,0
Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,Shooter,2005,NorteAmerica,0.54
Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,Shooter,2005,Otros,0.02
Halo Triple Pack,XB,Microsoft Game Studios,Shooter,2005,Europa,0.03
Halo Triple Pack,XB,Microsoft Game Studios,Shooter,2005,Japon,0
Halo Triple Pack,XB,Microsoft Game Studios,Shooter,2005,NorteAmerica,0.12
Halo Triple Pack,XB,Microsoft Game Studios,Shooter,2005,Otros,0.01
Perfect Dark Zero,X360,Microsoft Game Studios,Shooter,2005,Europa,0.02
Perfect Dark Zero,X360,Microsoft Game Studios,Shooter,2005,Japon,0.03
Perfect Dark Zero,X360,Microsoft Game Studios,Shooter,2005,NorteAmerica,0.66
Perfect Dark Zero,X360,Microsoft Game Studios,Shooter,2005,Otros,0.06
Age of Empires III,PC,Microsoft Game Studios,Strategy,2005,Europa,0.32
Age of Empires III,PC,Microsoft Game Studios,Strategy,2005,Japon,0
Age of Empires III,PC,Microsoft Game Studios,Strategy,2005,NorteAmerica,0
Age of Empires III,PC,Microsoft Game Studios,Strategy,2005,Otros,0.07
Generation of Chaos,PSP,Midas Interactive Entertainment,Role-Playing,2005,Europa,0
Generation of Chaos,PSP,Midas Interactive Entertainment,Role-Playing,2005,Japon,0
Generation of Chaos,PSP,Midas Interactive Entertainment,Role-Playing,2005,NorteAmerica,0.05
Generation of Chaos,PSP,Midas Interactive Entertainment,Role-Playing,2005,Otros,0
Mortal Kombat: Shaolin Monks,PS2,Midway Games,Action,2005,Europa,0.02
Mortal Kombat: Shaolin Monks,PS2,Midway Games,Action,2005,Japon,0
Mortal Kombat: Shaolin Monks,PS2,Midway Games,Action,2005,NorteAmerica,0.58
Mortal Kombat: Shaolin Monks,PS2,Midway Games,Action,2005,Otros,0.09
Mortal Kombat: Shaolin Monks,XB,Midway Games,Action,2005,Europa,0.07
Mortal Kombat: Shaolin Monks,XB,Midway Games,Action,2005,Japon,0
Mortal Kombat: Shaolin Monks,XB,Midway Games,Action,2005,NorteAmerica,0.23
Mortal Kombat: Shaolin Monks,XB,Midway Games,Action,2005,Otros,0.01
The Suffering: Ties That Bind,PS2,Midway Games,Action,2005,Europa,0.07
The Suffering: Ties That Bind,PS2,Midway Games,Action,2005,Japon,0
The Suffering: Ties That Bind,PS2,Midway Games,Action,2005,NorteAmerica,0.09
The Suffering: Ties That Bind,PS2,Midway Games,Action,2005,Otros,0.02
The Suffering: Ties That Bind,XB,Midway Games,Action,2005,Europa,0.02
The Suffering: Ties That Bind,XB,Midway Games,Action,2005,Japon,0
The Suffering: Ties That Bind,XB,Midway Games,Action,2005,NorteAmerica,0.07
The Suffering: Ties That Bind,XB,Midway Games,Action,2005,Otros,0
Mortal Kombat: Deception,GC,Midway Games,Fighting,2005,Europa,0.02
Mortal Kombat: Deception,GC,Midway Games,Fighting,2005,Japon,0
Mortal Kombat: Deception,GC,Midway Games,Fighting,2005,NorteAmerica,0.09
Mortal Kombat: Deception,GC,Midway Games,Fighting,2005,Otros,0
Midway Arcade Treasures 3,GC,Midway Games,Misc,2005,Europa,0.01
Midway Arcade Treasures 3,GC,Midway Games,Misc,2005,Japon,0
Midway Arcade Treasures 3,GC,Midway Games,Misc,2005,NorteAmerica,0.05
Midway Arcade Treasures 3,GC,Midway Games,Misc,2005,Otros,0
Midway Arcade Treasures 3,PS2,Midway Games,Misc,2005,Europa,0.06
Midway Arcade Treasures 3,PS2,Midway Games,Misc,2005,Japon,0
Midway Arcade Treasures 3,PS2,Midway Games,Misc,2005,NorteAmerica,0.08
Midway Arcade Treasures 3,PS2,Midway Games,Misc,2005,Otros,0.02
Midway Arcade Treasures 3,XB,Midway Games,Misc,2005,Europa,0.02
Midway Arcade Treasures 3,XB,Midway Games,Misc,2005,Japon,0
